District,Constituency,Constituency Category,Candidate,Gender,Candidate Category,Age,Party,Votes,POSITION
Hyderabad,Charminar ,GEN,SREEKRISHANA,M,GEN,42,BSP,303,10
Hyderabad,Charminar ,GEN,KANTA DEVI,F,SC,49,TECPI,255,11
Hyderabad,Charminar ,GEN,MADHUNUNTHNI SRINIVAS,M,GEN,33,IND,200,12
Hyderabad,Charminar ,GEN,P. GOPAL,M,SC,38,TPS,176,13
Hyderabad,Charminar ,GEN,MD AYUB KHAN,M,GEN,58,JaSPa,153,14
Hyderabad,Charminar ,GEN,BHAGWAN DAS SANKLU,M,GEN,54,IND,90,15
Hyderabad,Chandrayangutta ,GEN,AKBARUDDIN OWAISI,M,GEN,43,AIMIM,80393,1
Hyderabad,Chandrayangutta ,GEN,DR. KHAYAM KHAN,M,GEN,52,MBT,21119,2
Hyderabad,Chandrayangutta ,GEN,M. PRAKASH MUDIRAJ,M,GEN,53,TDP,17391,3
Hyderabad,Chandrayangutta ,GEN,MUPPIDI SEETHARAM REDDY,M,GEN,46,TRS,7278,4
Hyderabad,Chandrayangutta ,GEN,B.R. SADANAND,M,GEN,40,INC,5120,5
Hyderabad,Chandrayangutta ,GEN,MOHD SAMIULLAH QURESHI,M,GEN,49,AAAP,597,6
Hyderabad,Chandrayangutta ,GEN,None of the Above,NULL,NULL,NULL,NOTA,503,7
Hyderabad,Chandrayangutta ,GEN,L. YADAGIRI,M,SC,34,IND,483,8
Hyderabad,Chandrayangutta ,GEN,MD. DASTAGIR,M,GEN,43,IND,454,9
Hyderabad,Chandrayangutta ,GEN,KURAKULA MALLESH,M,ST,37,IND,383,10
Hyderabad,Chandrayangutta ,GEN,MOHAMMED AYUB,M,GEN,50,BSP,383,11
Hyderabad,Chandrayangutta ,GEN,K. NAGARAJ,M,GEN,34,IND,375,12
Hyderabad,Chandrayangutta ,GEN,ABBAS TIMIMI,M,GEN,63,IND,307,13
Hyderabad,Chandrayangutta ,GEN,VAMAN RAO MEHTRE,M,GEN,43,SHS,204,14
Hyderabad,Chandrayangutta ,GEN,SHAIK BASHA,M,GEN,46,DABAP,187,15
Hyderabad,Chandrayangutta ,GEN,V. SHEKHAR NAIK,M,ST,28,IND,180,16
Hyderabad,Chandrayangutta ,GEN,S BHASKAR,M,GEN,27,IND,131,17
Hyderabad,Chandrayangutta ,GEN,THUDI ANIL KUMAR,M,GEN,29,IND,127,18
Hyderabad,Chandrayangutta ,GEN,HAMED ALI,M,GEN,46,IND,118,19
Hyderabad,Chandrayangutta ,GEN,V DINESH,M,ST,26,IND,98,20
Hyderabad,Yakutpura,GEN,MUMTAZ AHMED KHAN,M,GEN,66,AIMIM,66843,1
Hyderabad,Yakutpura,GEN,CH ROOP RAJ,M,GEN,38,BJP,32420,2
Hyderabad,Yakutpura,GEN,MAJEED ULLAH KHAN ALIAS FARHAT KHAN,M,GEN,45,MBT,28793,3
Hyderabad,Yakutpura,GEN,SHABBIR AHMED,M,GEN,51,TRS,7862,4
Hyderabad,Yakutpura,GEN,ASHWIN REDDY MAINAMPATI,M,GEN,34,INC,6608,5
Hyderabad,Yakutpura,GEN,None of the Above,NULL,NULL,NULL,NOTA,910,6
Hyderabad,Yakutpura,GEN,ASMA SHAHNAZ,F,GEN,42,AAAP,631,7
Hyderabad,Yakutpura,GEN,D.PRAKASH,M,SC,51,IND,383,8
Hyderabad,Yakutpura,GEN,JAYA VINDHYALA,F,GEN,49,SP(I),364,9
Hyderabad,Yakutpura,GEN,KAZAM HUSSAIN KHAN,M,GEN,40,IND,214,10
Hyderabad,Yakutpura,GEN,SA ABDUL RAJAK,M,GEN,25,PPOI,205,11
Hyderabad,Yakutpura,GEN,RAMA KRISHNA GOUD SRIMANTHULA,M,GEN,57,IND,185,12
Hyderabad,Yakutpura,GEN,M.RAMESH,M,GEN,60,IND,172,13
Hyderabad,Yakutpura,GEN,G. GNANESHWAR,M,GEN,51,IND,131,14
Hyderabad,Yakutpura,GEN,G. CHANDRASHEKAR,M,GEN,42,IND,103,15
Hyderabad,Bahadurpura,GEN,MOHD. MOAZAM KHAN,M,GEN,44,AIMIM,106874,1
Hyderabad,Bahadurpura,GEN,MD. ABDUL RAHMAN @ MAHMOOD,M,GEN,41,TDP,11829,2
Hyderabad,Bahadurpura,GEN,SYED ABDUL SAMI,M,GEN,42,INC,4857,3
Hyderabad,Bahadurpura,GEN,MOHD ZIAUDDIN,M,GEN,52,TRS,3719,4
Hyderabad,Bahadurpura,GEN,RASHED HASHMI,M,GEN,43,MBT,2538,5
Hyderabad,Bahadurpura,GEN,M. RAMESHWARI SHYAMALA,F,ST,34,YSRCP,1967,6
Hyderabad,Bahadurpura,GEN,SHAIK NASEEM BEGUM,F,GEN,32,AAAP,1647,7
Hyderabad,Bahadurpura,GEN,None of the Above,NULL,NULL,NULL,NOTA,1242,8
Hyderabad,Bahadurpura,GEN,S. KHAJA MOINUDDIN,M,GEN,45,AIACP,601,9
Hyderabad,Bahadurpura,GEN,MOHD. MUNAWAR,M,GEN,60,TLP,428,10
Hyderabad,Bahadurpura,GEN,K. ANIL KUMAR,M,ST,32,IND,333,11
Hyderabad,Bahadurpura,GEN,MIR IBRAHIM ALI,M,GEN,53,IND,174,12
Hyderabad,secunderabad,GEN,T. PADMA RAO,M,GEN,60,TRS,57920,1
Hyderabad,secunderabad,GEN,KUNA VENKATESH GOUD,M,GEN,54,TDP,31941,2
Hyderabad,secunderabad,GEN,JAYASUDHA KAPOOR,F,GEN,55,INC,14090,3
Hyderabad,secunderabad,GEN,JAMES SYLVESTER,M,GEN,51,AIMIM,12721,4
Hyderabad,secunderabad,GEN,ADAM VIJAY KUMAR,M,GEN,43,YSRCP,11668,5
Hyderabad,secunderabad,GEN,PULLA SUNITHA RANI,F,GEN,38,LSP,2192,6
Hyderabad,secunderabad,GEN,ANITHA RAO. K,F,GEN,45,AAAP,1338,7
Hyderabad,secunderabad,GEN,None of the Above,NULL,NULL,NULL,NOTA,976,8
Hyderabad,secunderabad,GEN,ANIL KUMAR GASIGANTI,M,SC,31,BSP,478,9
Hyderabad,secunderabad,GEN,M A ASHRAF,M,GEN,32,MMS,319,10
Hyderabad,secunderabad,GEN,A G VENKAT RAO,M,GEN,58,SP,315,11
Hyderabad,secunderabad,GEN,ARLA SATHI REDDY,M,GEN,51,IND,256,12
Hyderabad,secunderabad,GEN,P. SAROJA,F,GEN,47,AIFB,242,13
Hyderabad,secunderabad,GEN,SHAKER HUSSAIN,M,GEN,27,JD(U),201,14
Hyderabad,secunderabad,GEN,BOMMAKANTI PADMA,F,GEN,47,PPOI,184,15
Hyderabad,secunderabad,GEN,JIGURU POORNA KALA LALITHA,F,GEN,40,IND,183,16
Hyderabad,secunderabad,GEN,N. U. SARALA DEVI,F,GEN,44,pjdl,171,17
Hyderabad,secunderabad,GEN,ANURADHA. M,F,GEN,33,JAP,168,18
Hyderabad,secunderabad,GEN,CHUNDI SHOBHAN BABU,M,GEN,40,IND,128,19
Hyderabad,secunderabad,GEN,SHAIK ABDUL SAYEED,M,GEN,63,GaAP,127,20
Hyderabad,secunderabad,GEN,P. YADAGIRI,M,SC,40,MCPI,118,21
Hyderabad,secunderabad,GEN,K ANJI BABU,M,GEN,43,IND,112,22
Hyderabad,secunderabad,GEN,PANDURANGA RAO.GALA,M,SC,60,BMUP,105,23
Hyderabad,secunderabad,GEN,AJAY KAMLEKAR,M,GEN,26,IND,104,24
Hyderabad,secunderabad,GEN,PALADUGU GOURAMMA ALIAS  MARYMADIGA,F,SC,41,RLD,95,25
Hyderabad,secunderabad,GEN,M ANAND KUMAR,M,GEN,51,NBNP,91,26
Hyderabad,secunderabad,GEN,NEELAM SRINIVAS MUDIRAJ,M,GEN,50,IND,78,27
Hyderabad,secunderabad,GEN,MOHAMMED IBRAHIM AHMED,M,GEN,36,IND,67,28
Hyderabad,secunderabad,GEN,V ANJI REDDY,M,GEN,51,IND,66,29
Hyderabad,secunderabad,GEN,KONDOJU MOHAN,M,GEN,54,IND,62,30
Hyderabad,secunderabad,GEN,SRINIVAS RAO. CHOUDARY,M,GEN,42,IND,47,31
Hyderabad,secunderabad,GEN,BODDU SADANAND,M,GEN,39,IND,40,32
Hyderabad,Secunderabad Cantt.,SC,G .SAYANNA,M,SC,63,TDP,44693,1
Hyderabad,Secunderabad Cantt.,SC,GAJJELA NAGESH,M,SC,46,TRS,41418,2
Hyderabad,Secunderabad Cantt.,SC,GAJJELA KANTHAM,M,SC,42,INC,22136,3
Hyderabad,Secunderabad Cantt.,SC,P .VENKAT RAO,M,SC,57,YSRCP,8235,4
Hyderabad,Secunderabad Cantt.,SC,DASARI RATNAM,M,SC,42,LSP,3509,5
Hyderabad,Secunderabad Cantt.,SC,JAYARAJU MADARI,M,SC,50,AAAP,2111,6
Hyderabad,Secunderabad Cantt.,SC,None of the Above,NULL,NULL,NULL,NOTA,1834,7
Hyderabad,Secunderabad Cantt.,SC,U .RAJENDER,M,SC,42,BSP,979,8
Hyderabad,Secunderabad Cantt.,SC,MAHENDER,M,SC,29,IND,452,9
Hyderabad,Secunderabad Cantt.,SC,M .M .RAVI KUMAR,M,SC,44,NCP,329,10
Hyderabad,Secunderabad Cantt.,SC,A .NARSING RAO,M,SC,61,IND,198,11
Mahabubnagar,Kodangal,GEN,ANUMULA REVANTH REDDY,M,GEN,46,TDP,54026,1
Mahabubnagar,Kodangal,GEN,GURUNATH REDDY,M,GEN,71,TRS,39412,2
Mahabubnagar,Kodangal,GEN,D. VITTAL RAO,M,GEN,62,INC,36304,3
Mahabubnagar,Kodangal,GEN,LINGAM CHINNA SAYAPPA,M,SC,36,IND,3835,4
Mahabubnagar,Kodangal,GEN,ESUVAIAH,M,SC,38,BSP,1474,5
Mahabubnagar,Kodangal,GEN,BASAPPA,M,GEN,41,IND,1433,6
Mahabubnagar,Kodangal,GEN,None of the Above,NULL,NULL,NULL,NOTA,1136,7
Mahabubnagar,Kodangal,GEN,SRINIVAS REDDY,M,GEN,25,IND,680,8
Mahabubnagar,Narayanpet,GEN,S.RAJENDER REDDY,M,GEN,49,TDP,40107,1
Mahabubnagar,Narayanpet,GEN,K.SHIVAKUMAR REDDY,M,GEN,49,TRS,37837,2
Mahabubnagar,Narayanpet,GEN,KRISHNA VAMANGIRI,M,GEN,65,INC,29278,3
Mahabubnagar,Narayanpet,GEN,KOTHAKAPU RATHANGA PANDU REDDY,M,GEN,49,IND,23591,4
Mahabubnagar,Narayanpet,GEN,RAJENDER RATHOD,M,ST,44,BSP,1573,5
Mahabubnagar,Narayanpet,GEN,ANTHARAM SRIDHAR MUDIRAJ,M,GEN,30,IND,1344,6
Mahabubnagar,Narayanpet,GEN,None of the Above,NULL,NULL,NULL,NOTA,1131,7
Mahabubnagar,Narayanpet,GEN,PESALA JAYADEVA REDDY,M,GEN,45,YSRCP,938,8
Mahabubnagar,Narayanpet,GEN,POLEPALLY VINOD KUMAR,M,GEN,37,IND,739,9
Mahabubnagar,Mahbubnagar,GEN,SRINIVAS GOUD. V,M,GEN,45,TRS,45447,1
Mahabubnagar,Mahbubnagar,GEN,YENNAM SRINIVAS REDDY,M,GEN,43,BJP,42308,2
Mahabubnagar,Mahbubnagar,GEN,IBRAHIM SYED,M,GEN,44,IND,27395,3
Mahabubnagar,Mahbubnagar,GEN,MD. OBEDULLA KOTHWAL,M,GEN,52,INC,22744,4
Mahabubnagar,Mahbubnagar,GEN,DR.C. AMARENDERNATH,M,GEN,46,IND,4666,5
Mahabubnagar,Mahbubnagar,GEN,GONELA MAHENDER MUDIRAJ,M,GEN,40,IND,1399,6
Mahabubnagar,Mahbubnagar,GEN,BEKKARI SRINIVAS REDDY,M,GEN,53,YSRCP,1192,7
Mahabubnagar,Mahbubnagar,GEN,MANGALAGIRI YADAGIRI,M,GEN,46,BSP,998,8
Mahabubnagar,Mahbubnagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,618,9
Mahabubnagar,Mahbubnagar,GEN,SURYAPRAKASH,M,SC,41,IND,328,10
Mahabubnagar,Mahbubnagar,GEN,BUJJAMMA,F,ST,32,IND,309,11
Mahabubnagar,Mahbubnagar,GEN,M. RAMAKRISHNA REDDY,M,GEN,46,IND,288,12
Mahabubnagar,Mahbubnagar,GEN,JAGADEESH CHAND,M,GEN,30,IND,258,13
Mahabubnagar,Mahbubnagar,GEN,MOHAMMED ABDUL RAHEEM,M,GEN,50,IND,222,14
Mahabubnagar,Jadcherla,GEN,CHARLAKOLA LAXMA REDDY,M,GEN,52,TRS,70654,1
Mahabubnagar,Jadcherla,GEN,DR. MALLU RAVI,M,SC,64,INC,55920,2
Mahabubnagar,Jadcherla,GEN,CHANDRA SHEKAR MARATI,M,GEN,47,TDP,11465,3
Mahabubnagar,Jadcherla,GEN,NADIMINTI SRINIVASULU,M,GEN,49,IND,2931,4
Mahabubnagar,Jadcherla,GEN,M. PANDU NAIK,M,ST,51,YSRCP,1738,5
Mahabubnagar,Jadcherla,GEN,None of the Above,NULL,NULL,NULL,NOTA,1537,6
Mahabubnagar,Jadcherla,GEN,ANAND UMMADI,M,SC,44,BSP,1330,7
Mahabubnagar,Jadcherla,GEN,YENMANGANDLA JANGAIAH,M,SC,41,IND,788,8
Mahabubnagar,Devarkadra,GEN,ALLA VENKATESHWAR REDDY,M,GEN,46,TRS,66354,1
Mahabubnagar,Devarkadra,GEN,PAVAN KUMAR,M,GEN,41,INC,49432,2
Mahabubnagar,Devarkadra,GEN,SEETHAMMA,F,GEN,51,TDP,24422,3
Mahabubnagar,Devarkadra,GEN,AGGANI NARSIMULU,M,GEN,40,IND,3803,4
Mahabubnagar,Devarkadra,GEN,ALLAMPALLY RAMKOTI,M,GEN,38,IND,3396,5
Mahabubnagar,Devarkadra,GEN,None of the Above,NULL,NULL,NULL,NOTA,1213,6
Mahabubnagar,Devarkadra,GEN,PAVAN KUMAR REDDY D,M,GEN,34,IND,875,7
Mahabubnagar,Devarkadra,GEN,D.JANARDHAN,M,GEN,44,IND,529,8
Mahabubnagar,Makthal,GEN,CHITTEM RAM MOHAN REDDY,M,GEN,51,INC,51632,1
Mahabubnagar,Makthal,GEN,YELKOTI YELLA REDDY,M,GEN,75,TRS,41605,2
Mahabubnagar,Makthal,GEN,KOTHAKOTTA DHAYAAKKAR REDDY,M,GEN,54,TDP,35235,3
Mahabubnagar,Makthal,GEN,NINGANNA,M,SC,43,IND,2885,4
Mahabubnagar,Makthal,GEN,VARAKATAM JAGANNATH REDDY,M,GEN,41,YSRCP,2730,5
Mahabubnagar,Makthal,GEN,KORI MAREPPA,M,SC,43,BSP,1870,6
Mahabubnagar,Makthal,GEN,K. RAMULU GOUD,M,GEN,42,PPOI,1665,7
Mahabubnagar,Makthal,GEN,BANGLA T. LAXMI KANTH REDDY,M,GEN,42,IND,1063,8
Mahabubnagar,Makthal,GEN,None of the Above,NULL,NULL,NULL,NOTA,724,9
Mahabubnagar,Makthal,GEN,RAMESH BANDARI,M,GEN,30,IND,554,10
Mahabubnagar,Makthal,GEN,DASARI HEMA SUNDAR,M,SC,37,IND,472,11
Mahabubnagar,Makthal,GEN,BASWARAJ KARKU,M,SC,35,IND,380,12
Mahabubnagar,Makthal,GEN,SUGAPPA,M,GEN,50,IND,372,13
Mahabubnagar,Makthal,GEN,KADIYALA CHINNA YADAGIRI,M,GEN,25,IND,268,14
Mahabubnagar,Makthal,GEN,JUTLA SRINIVASULU,M,SC,36,IND,178,15
Mahabubnagar,Wanaparthy,GEN,DR.G.CHINNA REDDY,M,GEN,58,INC,59543,1
Mahabubnagar,Wanaparthy,GEN,SINGIREDDY NIRANJAN REDDY,M,GEN,56,TRS,55252,2
Mahabubnagar,Wanaparthy,GEN,CHANDRA SEKHAR REDDY RAVULA,M,GEN,59,TDP,45200,3
Mahabubnagar,Wanaparthy,GEN,KOTHAM PRASHANT,M,GEN,38,IND,2759,4
Mahabubnagar,Wanaparthy,GEN,VANGURI MADDULETTY,M,SC,50,BSP,1489,5
Mahabubnagar,Wanaparthy,GEN,M.R.MURALIDHAR,M,GEN,40,PPOI,950,6
Mahabubnagar,Wanaparthy,GEN,None of the Above,NULL,NULL,NULL,NOTA,860,7
Mahabubnagar,Wanaparthy,GEN,R.RAVI PRAKASH,M,GEN,37,YSRCP,631,8
Mahabubnagar,Wanaparthy,GEN,MASULU,M,SC,64,IND,419,9
Mahabubnagar,Wanaparthy,GEN,DR.A.BHUPESH KUMAR,M,GEN,51,IND,374,10
Mahabubnagar,Wanaparthy,GEN,MANIGILLA PURUSHOTHAM,M,SC,34,IND,308,11
Mahabubnagar,Wanaparthy,GEN,ITIYKALA MAHESHWAR REDDY,M,GEN,29,IND,261,12
Mahabubnagar,Wanaparthy,GEN,GANDHAM SUMAN,M,SC,41,IND,245,13
Mahabubnagar,Gadwal,GEN,ARUNA D. K,F,GEN,53,INC,83355,1
Mahabubnagar,Gadwal,GEN,BANDLA KRISHNA MOHAN REDDY,M,GEN,47,TRS,75095,2
Mahabubnagar,Gadwal,GEN,KRISHNAIAH,M,SC,27,IND,3576,3
Mahabubnagar,Gadwal,GEN,V .L .KESHAV REDDY,M,GEN,43,BJP,3431,4
Mahabubnagar,Gadwal,GEN,SHEKAR REDDY GONDHI,M,GEN,35,IND,2780,5
Mahabubnagar,Gadwal,GEN,None of the Above,NULL,NULL,NULL,NOTA,862,6
Mahabubnagar,Gadwal,GEN,M.HANMANTHU RAO ARYA,M,SC,44,BSP,818,7
Mahabubnagar,Gadwal,GEN,R.PRABHAVATHI,F,GEN,51,PPOI,535,8
Mahabubnagar,Gadwal,GEN,MONESH,M,GEN,27,IND,388,9
Mahabubnagar,Gadwal,GEN,NAGARAJU,M,GEN,35,IND,347,10
Mahabubnagar,Gadwal,GEN,MUNNURU KAPU GOPAL REDDY,M,GEN,43,IND,183,11
Mahabubnagar,Gadwal,GEN,M. MADDILETI,M,GEN,37,IND,127,12
Mahabubnagar,Gadwal,GEN,PEDDA ACHANNA GOWD,M,GEN,55,IND,121,13
Mahabubnagar,Gadwal,GEN,P PADMAVATHI,F,GEN,41,IND,110,14
Mahabubnagar,Alampur ,SC,S.A.SAMPATH KUMAR,M,SC,41,INC,57419,1
Mahabubnagar,Alampur ,SC,V.M.ABRAHAM,M,SC,68,TDP,50689,2
Mahabubnagar,Alampur ,SC,MANDA SREENATH,M,SC,35,TRS,38136,3
Mahabubnagar,Alampur ,SC,BANGI LAXMANNA,M,SC,46,YSRCP,3779,4
Mahabubnagar,Alampur ,SC,M.MADDILETI,M,SC,48,IND,3519,5
Mahabubnagar,Alampur ,SC,THUMMALA RAVI KUMAR,M,SC,38,BSP,1866,6
Mahabubnagar,Alampur ,SC,None of the Above,NULL,NULL,NULL,NOTA,965,7
Mahabubnagar,Alampur ,SC,KASHAPOGU PRABHAKAR,M,SC,38,IND,479,8
Mahabubnagar,Alampur ,SC,SREELATHA  RAMESH.UR.,F,SC,32,IND,421,9
Mahabubnagar,Alampur ,SC,K.MASTHAN,M,SC,38,IND,401,10
Mahabubnagar,Alampur ,SC,SWAMULU,M,SC,32,JMBP,354,11
Mahabubnagar,Alampur ,SC,M.RAVINDAR,M,SC,36,IND,316,12
Mahabubnagar,Nagarkurnool,GEN,MARRI JANARDHAN REDDY,M,GEN,46,TRS,62470,1
Mahabubnagar,Nagarkurnool,GEN,KUCHAKULLA DAMODAR REDDY,M,GEN,67,INC,48035,2
Mahabubnagar,Nagarkurnool,GEN,DR. NAGAM SHASHIDHAR REDDY,M,GEN,38,BJP,27789,3
Mahabubnagar,Nagarkurnool,GEN,M CHENNAKESHVA GIRI BABU,M,SC,32,IND,4070,4
Mahabubnagar,Nagarkurnool,GEN,ANTHATI NAGAIAH,M,SC,40,BSP,2616,5
Mahabubnagar,Nagarkurnool,GEN,B. BALARAJU,M,SC,40,IND,2313,6
Mahabubnagar,Nagarkurnool,GEN,SRINIVAS REDDY,M,GEN,38,YSRCP,1003,7
Mahabubnagar,Nagarkurnool,GEN,None of the Above,NULL,NULL,NULL,NOTA,581,8
Mahabubnagar,Nagarkurnool,GEN,TEPPA THIRUPATHAIAH,M,GEN,48,IND,470,9
Mahabubnagar,Nagarkurnool,GEN,VELLIJALA BASWAIAH,M,SC,44,AIFB,443,10
Mahabubnagar,Nagarkurnool,GEN,P. KRISHNAIAH,M,SC,32,IND,424,11
Mahabubnagar,Nagarkurnool,GEN,S YADAGIRI,M,SC,28,IND,249,12
Mahabubnagar,Nagarkurnool,GEN,REKHYA,M,ST,33,IND,220,13
Mahabubnagar,Nagarkurnool,GEN,A SRINIVAS GOUD,M,GEN,47,IND,219,14
Mahabubnagar,Nagarkurnool,GEN,BALARAJU KANDIKONDA,M,GEN,49,IND,215,15
Mahabubnagar,Achampet ,SC,GUVVALA BALARAJU,M,SC,36,TRS,62584,1
Mahabubnagar,Achampet ,SC,CHIKKUDU VAMSHIKRISHNA,M,SC,48,INC,50764,2
Mahabubnagar,Achampet ,SC,POTHUGANTI RAMULU,M,SC,61,TDP,24199,3
Mahabubnagar,Achampet ,SC,NIDIGONDA SRIRAMU,M,SC,39,BSP,3269,4
Mahabubnagar,Achampet ,SC,CHINTHA ANJANEYULU,M,SC,46,CPM,2595,5
Mahabubnagar,Achampet ,SC,None of the Above,NULL,NULL,NULL,NOTA,1298,6
Mahabubnagar,Achampet ,SC,B.RAVINDER,M,SC,34,YSRCP,1279,7
Mahabubnagar,Achampet ,SC,CHINTHALA VENKATESHWARLU,M,SC,26,AAAP,657,8
Mahabubnagar,Kalwakurthy ,GEN,CHALLA VAMSHICHAND REDDY,M,GEN,33,INC,42782,1
Mahabubnagar,Kalwakurthy ,GEN,ACHARY TALLOJU,M,GEN,48,BJP,42704,2
Mahabubnagar,Kalwakurthy ,GEN,GURKA JAIPAL YADAV,M,GEN,58,TRS,29844,3
Mahabubnagar,Kalwakurthy ,GEN,KASHIREDDY NARAYANA REDDY,M,GEN,50,IND,24095,4
Mahabubnagar,Kalwakurthy ,GEN,YADMA KISTA REDDY,M,GEN,64,YSRCP,13818,5
Mahabubnagar,Kalwakurthy ,GEN,BALAJI SINGH.T,M,GEN,43,IND,3236,6
Mahabubnagar,Kalwakurthy ,GEN,KAANUGULA JANGAIAH,M,GEN,46,BSP,1911,7
Mahabubnagar,Kalwakurthy ,GEN,None of the Above,NULL,NULL,NULL,NOTA,1140,8
Mahabubnagar,Kalwakurthy ,GEN,V.HUSSAIN,M,ST,33,RLD,921,9
Mahabubnagar,Kalwakurthy ,GEN,D. KRISHNA REDDY,M,GEN,25,IND,693,10
Mahabubnagar,Kalwakurthy ,GEN,YATHAM SRINIVAS,M,GEN,40,IND,655,11
Mahabubnagar,Shadnagar,GEN,ANJAIAH YELGANAMONI,M,GEN,59,TRS,70315,1
Mahabubnagar,Shadnagar,GEN,CHOWLAPALLY   PRATHAP   REDDY,M,GEN,57,INC,52987,2
Mahabubnagar,Shadnagar,GEN,SREEVARDAN REDDY NELLI,M,GEN,39,BJP,20425,3
Mahabubnagar,Shadnagar,GEN,AENUGU MAHENDER REDDY,M,GEN,48,IND,5108,4
Mahabubnagar,Shadnagar,GEN,BOBBILI   SUDHAKAR REDDY,M,GEN,42,YSRCP,1713,5
Mahabubnagar,Shadnagar,GEN,ANJAIAH,M,SC,54,IND,949,6
Mahabubnagar,Shadnagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,846,7
Mahabubnagar,Shadnagar,GEN,DHANAKKA SANGAMESHWAR,M,SC,38,AAAP,476,8
Mahabubnagar,Shadnagar,GEN,BUSA JANGAIAH MANGALI,M,GEN,46,IND,397,9
Mahabubnagar,Shadnagar,GEN,A.CHANDRASHEKHER,M,GEN,45,IND,354,10
Mahabubnagar,Shadnagar,GEN,MOHAMMED. SHAFIUDDIN,M,GEN,49,IND,336,11
Mahabubnagar,Shadnagar,GEN,ANJANEYULU GUNDU,M,GEN,44,IND,301,12
Mahabubnagar,Shadnagar,GEN,SHAIK NOORULLA KHAN,M,GEN,34,IND,294,13
Mahabubnagar,Shadnagar,GEN,DR.C.RAMAKRISHNA,M,SC,58,IND,244,14
Mahabubnagar,Shadnagar,GEN,RAGHAPURAM   RADHIKA,F,GEN,31,IND,240,15
Mahabubnagar,Kollapur,GEN,JUPALLY KRISHNA RAO,M,GEN,50,TRS,72741,1
Mahabubnagar,Kollapur,GEN,BEERAM HARSHAVARDHAN REDDY,M,GEN,35,INC,62243,2
Mahabubnagar,Kollapur,GEN,KATIKANENI MADHUSUDHAN RAO,M,GEN,64,BJP,5358,3
Mahabubnagar,Kollapur,GEN,M.D. JABBAR,M,GEN,48,CPM,4481,4
Mahabubnagar,Kollapur,GEN,E.SRINIVAS,M,GEN,37,IND,4296,5
Mahabubnagar,Kollapur,GEN,K. VENKATESH,M,SC,36,BSP,1871,6
Mahabubnagar,Kollapur,GEN,KONDA SUDHAKAR REDDY,M,GEN,37,IND,1371,7
Mahabubnagar,Kollapur,GEN,None of the Above,NULL,NULL,NULL,NOTA,767,8
Mahabubnagar,Kollapur,GEN,JAMBULA .SRINIVAS REDDY,M,GEN,62,PPOI,694,9
Mahabubnagar,Kollapur,GEN,BOLLE SWAMY,M,SC,31,IND,610,10
Mahabubnagar,Kollapur,GEN,ANJANEYUDU V,M,GEN,32,IND,321,11
Mahabubnagar,Kollapur,GEN,ANVARPASHA M.D.,M,GEN,28,IND,249,12
Mahabubnagar,Kollapur,GEN,ARJANUDU RAO,M,GEN,35,IND,222,13
Nalgonda,Devarakonda ,ST,RAVINDRA KUMAR RAMAVATH,M,ST,42,CPI,57717,1
Nalgonda,Devarakonda ,ST,BHEELYA NAIK KETHAVATH,M,ST,39,TDP,53501,2
Nalgonda,Devarakonda ,ST,KETHAVATH LALU,M,ST,49,TRS,38618,3
Nalgonda,Devarakonda ,ST,DHEERAVATH RAVI,M,ST,34,CPM,5791,4
Nalgonda,Devarakonda ,ST,VADTHYA NAGARAJU,M,ST,26,BSP,1796,5
Nalgonda,Devarakonda ,ST,None of the Above,NULL,NULL,NULL,NOTA,1166,6
Nalgonda,Devarakonda ,ST,NAGESWAR RAO.J,M,ST,52,YSRCP,1121,7
Nalgonda,Devarakonda ,ST,CHELAMALLA JHANSI LAKSHMI BAI,F,ST,28,IND,686,8
Nalgonda,Devarakonda ,ST,KETHAVATH NAGESWARA RAO,M,ST,27,AAAP,542,9
Nalgonda,Devarakonda ,ST,RUDRAKSHI YADAIAH,M,ST,42,IND,502,10
Nalgonda,Devarakonda ,ST,DHARAVATH RAVINDRA NAIK,M,ST,61,RLD,500,11
Nalgonda,Nagarjuna Sagar,GEN,JANA REDDY KUNDURU,M,GEN,67,INC,69684,1
Nalgonda,Nagarjuna Sagar,GEN,NOMULA NARSIMAIAH,M,GEN,54,TRS,53208,2
Nalgonda,Nagarjuna Sagar,GEN,KADARI ANJAIAH YADAV,M,GEN,44,TDP,27858,3
Nalgonda,Nagarjuna Sagar,GEN,JANAKI RAM GODAVARTHY,M,GEN,59,MaSP,3322,4
Nalgonda,Nagarjuna Sagar,GEN,KUNREDDY NAGIREDDY,M,GEN,48,CPM,2090,5
Nalgonda,Nagarjuna Sagar,GEN,MALLU RAVINDAR REDDY,M,GEN,42,YSRCP,2029,6
Nalgonda,Nagarjuna Sagar,GEN,YELE RANGANAYAKULU,M,GEN,45,PPOI,1103,7
Nalgonda,Nagarjuna Sagar,GEN,PANUGUNDLA BIKSHAM,M,GEN,34,BSP,871,8
Nalgonda,Nagarjuna Sagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,775,9
Nalgonda,Nagarjuna Sagar,GEN,NIMMALA INDIRA,F,GEN,47,JaSPa,640,10
Nalgonda,Nagarjuna Sagar,GEN,SAPAVATH KISHAN,M,ST,33,IND,602,11
